size,explainer,strategy,method,kernel,g,num_bins,target_size,model_name,data_modification_method,dataset_name,Group,dataset_id,name,n_features_before_preprocessing,n_classes,n_samples_train,n_samples_test,n_features_after_preprocessing,f1_ann,roc_auc_ann,f1_xgboost,roc_auc_xgboost,task,mse_ann_baseline,mse_ann,improvement_ann_percent,mse_xgboost_baseline,mse_xgboost,improvement_xgboost_percent,compression_coefficient,explainer_total,method_total,mae_mean,mae_std,top_k_mean,top_k_std,explanation_time_mean,explanation_time_std,mmd_mean,mmd_std,compression_time_mean,compression_time_std,unique_samples_mean,unique_samples_std
6,shapiq,kernel,kernel_thinning,no info,no info,no info,4.0,nn,stratified,adult,small,1590,adult,14,2.0,36600,12209,14,0.6712660824165579,0.9113063528634022,0.7083179297597042,0.9263513778939948,classification,no info,no info,no info,no info,no info,no info,0.09375,shapiq_kernel,kt_stratified,0.00304291588381532,0.0002061678171126042,0.5202685546874999,0.08399697994298146,1613.7379135131837,54.832373521026135,0.0586704529777326,0.005936956576201459,0.00741016864776606,0.0016008505660197318,6.0,0.0
6,shapiq,kernel,kernel_thinning,no info,no info,no info,4.0,nn,stratified,wall-robot-navigation,small,1497,wall-robot-navigation,24,4.0,4092,1364,24,0.8936266170727131,0.9687619830166454,0.996334189261342,0.9999599366439056,classification,no info,no info,no info,no info,no info,no info,0.1875,shapiq_kernel,kt_stratified,0.00653948016926523,0.0003971243914042781,0.4385190615835777,0.01628469127889132,649.5068065643311,14.57189165997982,0.1044349662808407,0.01375718703229929,0.0018514871597289598,4.153520350591307e-05,6.0,0.0
6,shapiq,kernel,kernel_thinning,no info,no info,no info,4.0,xgboost,stratified,adult,small,1590,adult,14,2.0,36600,12209,14,0.6712660824165579,0.9113063528634022,0.7083179297597042,0.9263513778939948,classification,no info,no info,no info,no info,no info,no info,0.09375,shapiq_kernel,kt_stratified,0.0037569578051727197,0.00026069087983942126,0.5587500000000001,0.0540010993201989,1853.743128633499,54.640203953043184,0.059692439378258924,0.005820770056341152,0.00936653614044185,0.00296687464063442,6.0,0.0
6,shapiq,kernel,kernel_thinning,no info,no info,no info,4.0,xgboost,stratified,bank-marketing,small,1461,bank-marketing,16,2.0,33908,11303,16,0.5270567531896172,0.9185136369980046,0.5512660855126609,0.9318504165733557,classification,no info,no info,no info,no info,no info,no info,0.09375,shapiq_kernel,kt_stratified,0.00405609204761095,0.0003142422408212819,0.44910644531250005,0.038036047621819266,2041.0094869852066,55.8723462858004,0.0726152260019106,0.006422531603367565,0.00879299640655513,0.0022492236626575545,6.0,0.0
6,shapiq,kernel,kernel_thinning,no info,no info,no info,4.0,xgboost,stratified,jm1,small,1053,jm1,21,2.0,6820,2420,21,0.209375,0.6945319972231567,0.3366834170854271,0.6775009630523321,classification,no info,no info,no info,no info,no info,no info,0.1875,shapiq_kernel,kt_stratified,0.0057481685821239,0.00024155859285954827,0.46876033057851246,0.029079376209636958,1253.1249685287476,8.337006449372758,0.025320542366984278,0.00514819619122588,0.00238952636718746,0.000809739246454199,6.0,0.0
6,shapiq,kernel,kernel_thinning,no info,no info,no info,4.0,xgboost,stratified,wall-robot-navigation,small,1497,wall-robot-navigation,24,4.0,4092,1364,24,0.8936266170727131,0.9687619830166454,0.996334189261342,0.9999599366439056,classification,no info,no info,no info,no info,no info,no info,0.1875,shapiq_kernel,kt_stratified,0.0016819082676372498,0.00023172138260678518,0.6539296187683284,0.02480128693678626,833.0610419273377,12.83083808313301,0.10751207220072549,0.016005540581694285,0.00192563533782955,0.00015147372990865655,6.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,GesturePhaseSegmentationProcessed,large,4538,GesturePhaseSegmentationProcessed,32,5.0,7404,2469,32,0.5275915059018683,0.815046604173513,0.6688257702849332,0.8968542679021407,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,arfpy,0.09162868261337274,0.018635867360668378,0.6672904009720535,0.05725485270246591,81.16469702720642,7.644006078269642,0.0922321303933867,0.03728888595655004,76.93097550868988,19.261994814513596,1.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,first-order-theorem-proving,large,1475,first-order-theorem-proving,51,6.0,4298,1488,51,0.4989799471713962,0.7940443302968893,0.5964090325457653,0.858450596014601,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,arfpy,0.06971044205129143,0.009997896375451532,0.6614784946236558,0.05187248046677624,47.14456057548523,2.170978309186619,0.08998515691554825,0.014351452863562819,83.69425837993622,13.43809658947894,1.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,har,large,1478,har,561,6.0,7724,2575,561,0.9731786138460417,0.9988643271557596,0.9914459375720288,0.999893475304936,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,arfpy,0.01517913900315759,0.003978412862972419,0.6891262135922329,0.034041305583890645,288.6755486011505,13.78356191751351,0.1067784311672357,0.03798356306994131,965.0008781194687,242.50957946312107,1.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,isolet,large,300,isolet,617,26.0,5847,1950,617,0.9473362710067832,0.999066266149504,0.9484355962557178,0.9988007825306464,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,arfpy,0.01577597334980959,0.0012957704112811577,0.7139794871794872,0.018791172391215104,381.15725619792937,13.691654460233073,0.11860163514631246,0.006197226975229714,775.0901378631592,158.00026889165028,1.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,optdigits,large,28,optdigits,64,10.0,4215,1405,62,0.9836353317422486,0.9996999512982244,0.9807654958247396,0.9996647401700616,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,arfpy,0.11542880758643145,0.011228330114641898,0.7658932384341636,0.030018243968210633,87.0509181022644,2.64543087731099,0.11373544386581129,0.008897689840506597,76.74146728515625,15.970547582891163,1.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,pumadyn32nh,large,44981,pumadyn32nh,32,no info,6144,2048,32,no info,no info,no info,no info,regression,0.9757,0.5012,48.63,0.9757,0.4095,58.03,0.25,expected_gradients,arfpy,0.04003572352230544,0.0044157115383635995,0.65140625,0.018071197515947084,132.60001602172852,5.918690808609903,0.10804820582673343,0.008894379757209374,3.7475587129592896,0.06596093421055736,1.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,satimage,large,182,satimage,36,6.0,4822,1608,36,0.8986997484367876,0.9892809510889368,0.90871579899506,0.99171301725579,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,arfpy,0.16533318087458607,0.04321254897369867,0.7261442786069652,0.04638293008811883,100.50733518600465,3.569476272186218,0.0880218995111288,0.02495836652202865,65.27457942962647,11.451119734761022,1.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,spambase,large,44,spambase,57,2.0,3190,1097,57,0.9291338582677166,0.979673398635263,0.9395973154362416,0.9908289538850978,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,arfpy,0.07440389283001417,0.015415368091372256,0.5658158614402916,0.055827972056729305,67.70356497764587,2.3611280339956027,0.09744036229562854,0.025316273460262217,21.20145606994629,7.527637159070698,1.0,0.0
8,expected_gradients,na,arfpy,no info,no info,no info,8.0,nn,none,texture,large,40499,texture,40,11.0,4111,1373,40,0.9934352385664468,0.9999018871511018,0.9796095076283576,0.999771669633724,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,arfpy,0.26523852497339245,0.07777541698984271,0.7816023306627822,0.04266929852297322,42.94296383857727,2.1613919909045074,0.07049893017291525,0.02076156559881833,64.29038228988648,16.026157405484632,1.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,GesturePhaseSegmentationProcessed,large,4538,GesturePhaseSegmentationProcessed,32,5.0,7404,2469,32,0.5275915059018683,0.815046604173513,0.6688257702849332,0.8968542679021407,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,iid,0.0752588782459497,0.014650197566637558,0.7003726204941272,0.04469253070157089,178.1815761089325,1.7467704332604501,0.07454426819968549,0.019374512984920288,0.00022885799407953,7.172331584831329e-05,8.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,first-order-theorem-proving,large,1475,first-order-theorem-proving,51,6.0,4298,1488,51,0.4989799471713962,0.7940443302968893,0.5964090325457653,0.858450596014601,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,iid,0.06293550655245776,0.00979337497470045,0.6713037634408602,0.062175379980615064,91.0718329191208,1.575468999939529,0.0775060619592642,0.023282368876959794,0.00019931793212886,2.1587965245332534e-05,8.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,har,large,1478,har,561,6.0,7724,2575,561,0.9731786138460417,0.9988643271557596,0.9914459375720288,0.999893475304936,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,iid,0.01325720297172662,0.0033975700457183127,0.7384388349514562,0.018567175805319944,393.60874166488645,107.5022296606369,0.09422208599392642,0.025797229207382893,0.0034366846084594206,0.004861755325299244,8.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,isolet,large,300,isolet,617,26.0,5847,1950,617,0.9473362710067832,0.999066266149504,0.9484355962557178,0.9988007825306464,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,iid,0.014646799676120231,0.0016893633352520019,0.7499794871794871,0.02653502682261471,222.196146607399,6.113390535998051,0.10447749388376922,0.008358512242953677,0.00035309791564937996,5.4390681732463375e-05,8.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,optdigits,large,28,optdigits,64,10.0,4215,1405,62,0.9836353317422486,0.9996999512982244,0.9807654958247396,0.9996647401700616,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,iid,0.11029387414455409,0.023302812449247094,0.7601565836298932,0.06714753185839326,84.84277720451355,1.302012017605284,0.10107861903257125,0.030282521140847993,0.00030214786529537,0.0003431626679941999,8.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,pumadyn32nh,large,44981,pumadyn32nh,32,no info,6144,2048,32,no info,no info,no info,no info,regression,0.9757,0.5012,48.63,0.9757,0.4095,58.03,0.25,expected_gradients,iid,0.04065559729933734,0.004935888643878076,0.65369140625,0.016730111481433912,214.36808660030366,6.132605856365417,0.10757284378715903,0.006236026209104128,0.00023751258850091,3.368745688688565e-05,8.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,satimage,large,182,satimage,36,6.0,4822,1608,36,0.8986997484367876,0.9892809510889368,0.90871579899506,0.99171301725579,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,iid,0.17801160067319868,0.07896889030689486,0.7394776119402986,0.08507499458443378,150.42079615592957,1.0562678540406234,0.10976172281928834,0.0556534618399811,0.00021660327911374,5.671080473786988e-05,8.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,spambase,large,44,spambase,57,2.0,3190,1097,57,0.9291338582677166,0.979673398635263,0.9395973154362416,0.9908289538850978,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,iid,0.06598690487444396,0.012205496608747283,0.5731631722880584,0.07064291586985996,93.89072251319885,0.5681225650578482,0.07302806183229928,0.013477445357319049,0.00033345222473139997,0.0004546972865762604,8.0,0.0
8,expected_gradients,na,iid,no info,no info,no info,8.0,nn,none,texture,large,40499,texture,40,11.0,4111,1373,40,0.9934352385664468,0.9999018871511018,0.9796095076283576,0.999771669633724,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,iid,0.32317775040864943,0.13459919462903877,0.7592279679533867,0.07190354145991823,79.87437314987183,1.141863612937643,0.07793071056925213,0.032409225820518285,0.00025651454925530997,9.235446958613395e-05,8.0,0.0
8,expected_gradients,na,influence,no info,no info,no info,8.0,nn,none,GesturePhaseSegmentationProcessed,large,4538,GesturePhaseSegmentationProcessed,32,5.0,7404,2469,32,0.5275915059018683,0.815046604173513,0.6688257702849332,0.8968542679021407,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,influence,0.0870490118861198,0.025882657623946093,0.7011016605913325,0.044377915386751954,77.18302145004273,6.12533187811953,0.07837727669404732,0.027503883598263033,244.8384334564209,7.413905493319854,8.0,0.0
8,expected_gradients,na,influence,no info,no info,no info,8.0,nn,none,first-order-theorem-proving,large,1475,first-order-theorem-proving,51,6.0,4298,1488,51,0.4989799471713962,0.7940443302968893,0.5964090325457653,0.858450596014601,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,influence,0.06111574769020076,0.01052496189262558,0.6846774193548386,0.06526555347615569,52.61603138446808,3.6998949551869615,0.07285779129002326,0.022528358519700902,89.05292520523071,7.356587627914504,8.0,0.0
8,expected_gradients,na,influence,no info,no info,no info,8.0,nn,none,har,large,1478,har,561,6.0,7724,2575,561,0.9731786138460417,0.9988643271557596,0.9914459375720288,0.999893475304936,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,influence,0.012927337642759041,0.0027415739827516194,0.7342368932038834,0.054119260915385964,283.8296089172363,9.446841849872357,0.08252391417466452,0.023078511260059113,446.47311832904813,23.902819499193207,8.0,0.0
8,expected_gradients,na,influence,no info,no info,no info,8.0,nn,none,isolet,large,300,isolet,617,26.0,5847,1950,617,0.9473362710067832,0.999066266149504,0.9484355962557178,0.9988007825306464,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,influence,0.014847527071833561,0.0034735702391164454,0.7405641025641027,0.052748608154249324,202.92358241081237,4.443918138139785,0.11125507162275353,0.02551994871898637,229.5545660972595,3.3873420799808414,8.0,0.0
8,expected_gradients,na,influence,no info,no info,no info,8.0,nn,none,optdigits,large,28,optdigits,64,10.0,4215,1405,62,0.9836353317422486,0.9996999512982244,0.9807654958247396,0.9996647401700616,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,influence,0.11044765189290043,0.016208264797635076,0.7502633451957295,0.049844753349080215,45.11669993400574,3.372604056566142,0.10490058925989228,0.025179017706755187,63.80940628051758,6.504695195221041,8.0,0.0
8,expected_gradients,na,influence,no info,no info,no info,8.0,nn,none,satimage,large,182,satimage,36,6.0,4822,1608,36,0.8986997484367876,0.9892809510889368,0.90871579899506,0.99171301725579,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,influence,0.15345148667693134,0.05477587628776311,0.7540547263681592,0.08664947193639883,50.285312342643735,2.8263342958783344,0.09111005149427047,0.04342800811414621,64.56824450492859,4.181652711424323,8.0,0.0
8,expected_gradients,na,influence,no info,no info,no info,8.0,nn,none,spambase,large,44,spambase,57,2.0,3190,1097,57,0.9291338582677166,0.979673398635263,0.9395973154362416,0.9908289538850978,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,influence,0.06890724860131739,0.022460830229319446,0.5430082041932544,0.07798290091973813,34.15220506191254,2.653384801357863,0.0806123212993484,0.023948906981474512,41.55988302230835,8.964523593770629,8.0,0.0
8,expected_gradients,na,influence,no info,no info,no info,8.0,nn,none,texture,large,40499,texture,40,11.0,4111,1373,40,0.9934352385664468,0.9999018871511018,0.9796095076283576,0.999771669633724,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,influence,0.3561995908617973,0.11895698272369304,0.7489293517844137,0.050886980639394334,83.94935777187348,2.7115130269366268,0.08230346459342783,0.029120592818560113,44.169454622268674,2.4041169362246175,8.0,0.0
8,expected_gradients,na,kernel_thinning,gaussian,4,32,8.0,nn,none,GesturePhaseSegmentationProcessed,large,4538,GesturePhaseSegmentationProcessed,32,5.0,7404,2469,32,0.5275915059018683,0.815046604173513,0.6688257702849332,0.8968542679021407,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,kt_gaussian,0.049977492541074746,0.00527930874956172,0.7806399351964358,0.011185591291536618,135.12113599777223,26.804914514990138,0.0309782627024894,0.00022613529998509298,0.01798939704895015,0.008391264943106103,8.0,0.0
8,expected_gradients,na,kernel_thinning,gaussian,4,32,8.0,nn,none,first-order-theorem-proving,large,1475,first-order-theorem-proving,51,6.0,4298,1488,51,0.4989799471713962,0.7940443302968893,0.5964090325457653,0.858450596014601,classification,no info,no info,no info,no info,no info,no info,0.25,expected_gradients,kt_gaussian,0.0341876484453678,0.0,0.83252688172043,0.0,75.30436384677887,11.85689117933121,0.0262275378944948,0.0,0.01504578590393062,0.0007849937194127805,8.0,0.0
